ID,menuID,orderID,quantity,cost
23237,13,11622,2,6.64
23238,4,11622,1,6.15
23239,18,11623,2,6.73
23240,14,11623,1,5.75
23241,20,11623,1,7.14
23242,10,11624,2,5.1
23243,5,11624,1,5.19
23244,9,11624,1,4.52
23245,20,11625,2,7.14
23246,17,11625,2,6.13
23247,15,11625,1,7.23
23248,14,11626,1,5.75
23249,16,11627,2,5.15
23250,8,11628,1,7.22
23251,7,11629,1,6.72
23252,11,11630,1,5.77
23253,20,11631,2,7.14
23254,8,11632,1,7.22
23255,16,11632,1,5.15
23256,10,11633,1,5.1
23257,17,11633,2,6.13
23258,11,11634,1,5.77
23259,17,11635,1,6.13
23260,19,11635,2,5.24
23261,20,11635,2,7.14
23262,5,11636,2,5.19
23263,9,11636,2,4.52
23264,3,11637,1,5.42
23265,14,11638,1,5.75
23266,7,11639,2,6.72
23267,16,11639,2,5.15
23268,10,11639,1,5.1
23269,7,11640,1,6.72
23270,13,11640,2,6.64
23271,10,11640,1,5.1
23272,17,11641,1,6.13
23273,5,11642,2,5.19
23274,3,11642,2,5.42
23275,15,11642,1,7.23
23276,14,11643,1,5.75
23277,16,11644,1,5.15
23278,13,11644,2,6.64
23279,7,11644,2,6.72
23280,5,11645,1,5.19
23281,1,11646,2,6.83
23282,16,11646,1,5.15
23283,20,11647,2,7.14
23284,8,11648,1,7.22
23285,16,11649,1,5.15
23286,13,11650,2,6.64
23287,3,11651,2,5.42
23288,9,11651,1,4.52
23289,6,11651,2,5.68
23290,9,11652,2,4.52
23291,10,11653,1,5.1
23292,4,11653,2,6.15
23293,17,11653,1,6.13
23294,14,11654,2,5.75
23295,19,11654,2,5.24
23296,8,11655,1,7.22
23297,5,11655,2,5.19
23298,16,11656,2,5.15
23299,7,11656,1,6.72
23300,13,11657,2,6.64
23301,15,11658,2,7.23
23302,1,11658,2,6.83
23303,8,11659,2,7.22
23304,2,11659,2,4.79
23305,10,11659,2,5.1
23306,11,11660,1,5.77
23307,20,11661,2,7.14
23308,12,11662,1,6.4
23309,8,11663,2,7.22
23310,4,11663,1,6.15
23311,2,11664,2,4.79
23312,5,11664,1,5.19
23313,4,11665,2,6.15
23314,1,11665,2,6.83
23315,6,11665,2,5.68
23316,6,11666,2,5.68
23317,13,11666,2,6.64
23318,5,11666,1,5.19
23319,1,11667,2,6.83
23320,17,11667,2,6.13
23321,3,11667,2,5.42
23322,20,11668,1,7.14
23323,14,11668,2,5.75
23324,15,11669,2,7.23
23325,8,11669,1,7.22
23326,8,11670,1,7.22
23327,19,11670,1,5.24
23328,17,11671,2,6.13
23329,19,11671,2,5.24
23330,2,11671,2,4.79
23331,4,11672,1,6.15
23332,2,11673,1,4.79
23333,7,11674,2,6.72
23334,18,11675,2,6.73
23335,17,11676,1,6.13
23336,3,11676,2,5.42
23337,12,11676,1,6.4
23338,4,11677,1,6.15
23339,7,11677,1,6.72
23340,13,11678,1,6.64
23341,12,11678,1,6.4
23342,15,11678,1,7.23
23343,17,11679,2,6.13
23344,11,11679,1,5.77
23345,15,11680,1,7.23
23346,4,11680,1,6.15
23347,1,11680,1,6.83
23348,1,11681,2,6.83
23349,14,11681,2,5.75
23350,10,11682,2,5.1
23351,16,11683,1,5.15
23352,19,11684,2,5.24
23353,14,11684,1,5.75
23354,16,11685,1,5.15
23355,2,11686,1,4.79
23356,12,11686,1,6.4
23357,1,11687,1,6.83
23358,14,11687,1,5.75
23359,10,11687,2,5.1
23360,18,11688,2,6.73
23361,5,11688,1,5.19
23362,15,11688,1,7.23
23363,11,11689,1,5.77
23364,17,11689,2,6.13
23365,11,11690,1,5.77
23366,18,11690,1,6.73
23367,15,11690,1,7.23
23368,4,11691,2,6.15
23369,16,11691,2,5.15
23370,4,11692,1,6.15
23371,11,11692,1,5.77
23372,9,11692,2,4.52
23373,3,11693,2,5.42
23374,6,11693,1,5.68
23375,19,11694,1,5.24
23376,1,11694,2,6.83
23377,15,11694,2,7.23
23378,13,11695,1,6.64
23379,11,11695,2,5.77
23380,4,11695,2,6.15
23381,1,11696,1,6.83
23382,6,11696,1,5.68
23383,19,11696,1,5.24
23384,13,11697,1,6.64
23385,3,11698,2,5.42
23386,7,11698,2,6.72
23387,8,11699,1,7.22
23388,14,11700,2,5.75
23389,3,11700,1,5.42
23390,20,11701,2,7.14
23391,4,11701,2,6.15
23392,7,11701,1,6.72
23393,10,11702,1,5.1
23394,12,11702,1,6.4
23395,4,11703,2,6.15
23396,18,11703,2,6.73
23397,10,11704,2,5.1
23398,20,11705,2,7.14
23399,8,11706,1,7.22
23400,17,11706,2,6.13
23401,20,11707,1,7.14
23402,19,11707,1,5.24
23403,1,11708,1,6.83
23404,20,11708,2,7.14
23405,11,11708,2,5.77
23406,18,11709,2,6.73
23407,12,11709,2,6.4
23408,4,11710,2,6.15
23409,8,11710,1,7.22
23410,17,11710,2,6.13
23411,7,11711,2,6.72
23412,1,11711,2,6.83
23413,18,11712,2,6.73
23414,6,11712,2,5.68
23415,10,11712,2,5.1
23416,18,11713,2,6.73
23417,4,11714,2,6.15
23418,13,11714,1,6.64
23419,3,11715,2,5.42
23420,14,11716,2,5.75
23421,6,11716,1,5.68
23422,5,11717,2,5.19
23423,20,11717,2,7.14
23424,9,11717,2,4.52
23425,17,11718,2,6.13
23426,9,11718,1,4.52
23427,14,11718,2,5.75
23428,5,11719,1,5.19
23429,2,11720,2,4.79
23430,17,11721,1,6.13
23431,5,11722,2,5.19
23432,11,11722,1,5.77
23433,7,11722,2,6.72
23434,4,11723,1,6.15
23435,13,11724,2,6.64
23436,7,11724,1,6.72
23437,4,11724,2,6.15
23438,1,11725,1,6.83
23439,17,11725,2,6.13
23440,14,11726,2,5.75
23441,19,11726,1,5.24
23442,7,11726,1,6.72
23443,18,11727,1,6.73
23444,17,11727,2,6.13
23445,12,11727,2,6.4
23446,13,11728,2,6.64
23447,3,11728,1,5.42
23448,10,11729,1,5.1
23449,1,11730,1,6.83
23450,8,11731,2,7.22
23451,2,11731,2,4.79
23452,1,11732,1,6.83
23453,9,11732,2,4.52
23454,17,11733,2,6.13
23455,11,11734,1,5.77
23456,16,11734,2,5.15
23457,14,11734,2,5.75
23458,15,11735,2,7.23
23459,1,11735,2,6.83
23460,1,11736,2,6.83
23461,3,11737,2,5.42
23462,5,11737,2,5.19
23463,7,11738,1,6.72
23464,10,11738,1,5.1
23465,1,11739,2,6.83
23466,14,11740,2,5.75
23467,1,11740,2,6.83
23468,9,11741,1,4.52
23469,16,11741,1,5.15
23470,19,11742,1,5.24
23471,6,11742,2,5.68
23472,10,11742,2,5.1
23473,20,11743,2,7.14
23474,1,11743,2,6.83
23475,18,11744,2,6.73
23476,2,11744,1,4.79
23477,6,11744,1,5.68
23478,8,11745,2,7.22
23479,16,11746,2,5.15
23480,6,11746,2,5.68
23481,2,11746,1,4.79
23482,6,11747,2,5.68
23483,4,11747,1,6.15
23484,1,11747,2,6.83
23485,1,11748,2,6.83
23486,8,11748,2,7.22
23487,2,11748,2,4.79
23488,2,11749,1,4.79
23489,3,11749,1,5.42
23490,11,11749,1,5.77
23491,9,11750,2,4.52
23492,18,11750,2,6.73
23493,3,11750,1,5.42
23494,18,11751,1,6.73
23495,4,11751,1,6.15
23496,3,11752,2,5.42
23497,6,11753,1,5.68
23498,8,11753,1,7.22
23499,17,11753,2,6.13
23500,10,11754,2,5.1
23501,2,11754,1,4.79
23502,3,11755,2,5.42
23503,5,11755,1,5.19
23504,15,11756,2,7.23
23505,3,11756,2,5.42
23506,16,11757,1,5.15
23507,3,11757,1,5.42
23508,8,11758,2,7.22
23509,19,11758,1,5.24
23510,16,11758,2,5.15
23511,17,11759,2,6.13
23512,4,11760,1,6.15
23513,19,11760,2,5.24
23514,10,11761,2,5.1
23515,13,11761,1,6.64
23516,18,11762,2,6.73
23517,13,11762,1,6.64
23518,10,11762,1,5.1
23519,15,11763,1,7.23
23520,3,11763,2,5.42
23521,15,11764,2,7.23
23522,6,11764,1,5.68
23523,1,11764,1,6.83
23524,16,11765,2,5.15
23525,3,11765,1,5.42
23526,1,11765,2,6.83
23527,14,11766,2,5.75
23528,16,11766,1,5.15
23529,17,11767,1,6.13
23530,3,11767,2,5.42
23531,3,11768,1,5.42
23532,14,11769,2,5.75
23533,16,11769,2,5.15
23534,19,11770,2,5.24
23535,10,11770,1,5.1
23536,6,11770,2,5.68
23537,4,11771,2,6.15
23538,7,11771,2,6.72
23539,2,11772,2,4.79
23540,8,11772,2,7.22
23541,15,11773,1,7.23
23542,8,11773,2,7.22
23543,13,11774,1,6.64
23544,5,11775,1,5.19
23545,8,11776,1,7.22
23546,19,11776,1,5.24
23547,1,11776,1,6.83
23548,19,11777,2,5.24
23549,2,11777,1,4.79
23550,1,11778,1,6.83
23551,2,11778,2,4.79
23552,3,11779,1,5.42
23553,11,11779,1,5.77
23554,1,11779,2,6.83
23555,20,11780,2,7.14
23556,5,11780,1,5.19
23557,15,11781,2,7.23
23558,14,11781,2,5.75
23559,9,11781,2,4.52
23560,11,11782,2,5.77
23561,6,11782,1,5.68
23562,20,11782,2,7.14
23563,20,11783,1,7.14
23564,15,11783,2,7.23
23565,4,11784,1,6.15
23566,16,11784,1,5.15
23567,14,11785,1,5.75
23568,4,11785,1,6.15
23569,13,11785,2,6.64
23570,9,11786,2,4.52
23571,3,11786,2,5.42
23572,20,11787,1,7.14
23573,9,11787,2,4.52
23574,3,11787,1,5.42
23575,5,11788,2,5.19
23576,16,11788,1,5.15
23577,17,11789,2,6.13
23578,2,11789,1,4.79
23579,11,11790,1,5.77
23580,3,11791,1,5.42
23581,16,11791,2,5.15
23582,11,11791,2,5.77
23583,2,11792,1,4.79
23584,3,11792,1,5.42
23585,17,11793,2,6.13
23586,13,11793,2,6.64
23587,8,11793,2,7.22
23588,4,11794,2,6.15
23589,3,11795,1,5.42
23590,2,11795,1,4.79
23591,5,11795,2,5.19
23592,20,11796,2,7.14
23593,12,11796,1,6.4
23594,9,11796,2,4.52
23595,13,11797,2,6.64
23596,12,11797,1,6.4
23597,15,11797,2,7.23
23598,13,11798,2,6.64
23599,20,11798,1,7.14
23600,17,11798,1,6.13
23601,19,11799,1,5.24
23602,15,11799,1,7.23
23603,15,11800,2,7.23
23604,16,11800,1,5.15
23605,5,11800,2,5.19
23606,1,11801,1,6.83
23607,17,11801,2,6.13
23608,3,11802,2,5.42
23609,10,11803,2,5.1
23610,3,11803,2,5.42
23611,7,11803,1,6.72
23612,5,11804,2,5.19
23613,17,11804,2,6.13
23614,4,11805,1,6.15
23615,8,11805,2,7.22
23616,7,11806,2,6.72
23617,18,11807,2,6.73
23618,20,11808,2,7.14
23619,11,11808,1,5.77
23620,15,11808,1,7.23
23621,12,11809,2,6.4
23622,17,11809,1,6.13
23623,19,11810,2,5.24
23624,6,11810,2,5.68
23625,1,11810,1,6.83
23626,19,11811,2,5.24
23627,8,11812,2,7.22
23628,19,11812,2,5.24
23629,16,11812,2,5.15
23630,18,11813,1,6.73
23631,5,11813,2,5.19
23632,5,11814,2,5.19
23633,2,11815,1,4.79
23634,17,11815,1,6.13
23635,4,11816,2,6.15
23636,8,11816,2,7.22
23637,10,11816,2,5.1
23638,12,11817,1,6.4
23639,8,11817,2,7.22
23640,3,11818,1,5.42
23641,1,11818,2,6.83
23642,13,11818,1,6.64
23643,20,11819,2,7.14
23644,8,11819,2,7.22
23645,5,11820,1,5.19
23646,4,11820,2,6.15
23647,10,11821,1,5.1
23648,1,11821,2,6.83
23649,1,11822,2,6.83
23650,10,11822,1,5.1
23651,11,11822,1,5.77
23652,8,11823,1,7.22
23653,2,11824,1,4.79
23654,4,11824,2,6.15
23655,20,11825,1,7.14
23656,5,11825,2,5.19
23657,14,11825,1,5.75
23658,1,11826,1,6.83
23659,17,11826,2,6.13
23660,13,11827,1,6.64
23661,14,11828,2,5.75
23662,4,11828,2,6.15
23663,2,11829,2,4.79
23664,4,11829,2,6.15
23665,15,11830,1,7.23
23666,4,11830,2,6.15
23667,16,11831,2,5.15
23668,19,11831,2,5.24
23669,11,11831,2,5.77
23670,19,11832,2,5.24
23671,16,11832,2,5.15
23672,14,11833,2,5.75
23673,10,11833,1,5.1
23674,14,11834,2,5.75
23675,20,11835,2,7.14
23676,10,11835,2,5.1
23677,13,11835,1,6.64
23678,8,11836,1,7.22
23679,11,11836,2,5.77
23680,15,11837,1,7.23
23681,16,11837,2,5.15
23682,19,11837,2,5.24
23683,7,11838,1,6.72
23684,17,11838,2,6.13
23685,8,11839,2,7.22
23686,16,11839,2,5.15
23687,2,11840,1,4.79
23688,16,11840,2,5.15
23689,1,11841,1,6.83
23690,7,11841,1,6.72
23691,16,11841,2,5.15
23692,15,11842,1,7.23
23693,16,11842,1,5.15
23694,7,11842,1,6.72
23695,15,11843,1,7.23
23696,14,11843,2,5.75
23697,16,11843,1,5.15
23698,8,11844,1,7.22
23699,3,11845,2,5.42
23700,9,11845,1,4.52
23701,14,11846,1,5.75
23702,4,11846,2,6.15
23703,3,11847,2,5.42
23704,11,11847,2,5.77
23705,10,11847,2,5.1
23706,8,11848,1,7.22
23707,18,11848,2,6.73
23708,15,11848,1,7.23
23709,1,11849,1,6.83
23710,9,11850,1,4.52
23711,5,11850,1,5.19
23712,18,11851,2,6.73
23713,11,11851,2,5.77
23714,9,11851,1,4.52
23715,2,11852,2,4.79
23716,5,11852,1,5.19
23717,1,11852,2,6.83
23718,5,11853,1,5.19
23719,19,11853,1,5.24
23720,2,11854,2,4.79
23721,16,11854,2,5.15
23722,12,11854,1,6.4
23723,14,11855,2,5.75
23724,17,11855,1,6.13
23725,13,11856,2,6.64
23726,6,11856,1,5.68
23727,8,11857,2,7.22
23728,11,11857,1,5.77
23729,9,11858,2,4.52
23730,15,11858,2,7.23
23731,5,11859,1,5.19
23732,3,11859,1,5.42
23733,13,11859,2,6.64
23734,17,11860,2,6.13
23735,12,11860,2,6.4
23736,18,11861,2,6.73
23737,15,11861,2,7.23
23738,15,11862,2,7.23
23739,1,11863,1,6.83
23740,8,11864,1,7.22
23741,2,11865,1,4.79
23742,4,11865,1,6.15
23743,17,11866,2,6.13
23744,12,11867,1,6.4
23745,17,11867,1,6.13
23746,20,11868,1,7.14
23747,3,11869,1,5.42
23748,5,11869,2,5.19
23749,8,11869,1,7.22
23750,14,11870,2,5.75
23751,7,11870,1,6.72
23752,17,11870,2,6.13
23753,10,11871,1,5.1
23754,11,11871,2,5.77
23755,9,11872,2,4.52
23756,11,11873,2,5.77
23757,9,11873,2,4.52
23758,10,11873,2,5.1
23759,17,11874,2,6.13
23760,16,11874,2,5.15
23761,2,11875,1,4.79
23762,5,11875,2,5.19
23763,4,11875,1,6.15
23764,6,11876,2,5.68
23765,11,11876,2,5.77
23766,12,11877,2,6.4
23767,6,11877,1,5.68
23768,3,11877,1,5.42
23769,9,11878,1,4.52
23770,11,11879,1,5.77
23771,7,11879,2,6.72
23772,15,11879,2,7.23
23773,17,11880,2,6.13
23774,9,11880,2,4.52
23775,19,11880,2,5.24
23776,17,11881,1,6.13
23777,1,11881,1,6.83
23778,18,11881,2,6.73
23779,2,11882,1,4.79
23780,3,11883,2,5.42
23781,9,11884,1,4.52
23782,13,11884,2,6.64
23783,17,11885,2,6.13
23784,8,11886,1,7.22
23785,2,11886,1,4.79
23786,13,11887,1,6.64
23787,19,11887,2,5.24
23788,20,11888,2,7.14
23789,12,11888,2,6.4
23790,10,11889,1,5.1
23791,3,11889,2,5.42
23792,16,11889,2,5.15
23793,16,11890,2,5.15
23794,3,11890,1,5.42
23795,18,11890,2,6.73
23796,6,11891,1,5.68
23797,10,11892,1,5.1
23798,19,11892,2,5.24
23799,16,11892,1,5.15
23800,13,11893,1,6.64
23801,8,11893,1,7.22
23802,3,11893,2,5.42
23803,11,11894,1,5.77
23804,4,11895,1,6.15
23805,18,11896,2,6.73
23806,15,11896,1,7.23
23807,10,11897,1,5.1
23808,8,11897,2,7.22
23809,12,11897,1,6.4
23810,17,11898,2,6.13
23811,18,11898,1,6.73
23812,9,11898,1,4.52
23813,18,11899,2,6.73
23814,6,11899,2,5.68
23815,15,11899,2,7.23
23816,15,11900,2,7.23
23817,17,11900,2,6.13
23818,8,11900,1,7.22
23819,6,11901,1,5.68
23820,11,11902,1,5.77
23821,2,11902,2,4.79
23822,20,11902,1,7.14
23823,11,11903,2,5.77
23824,12,11903,2,6.4
23825,20,11903,2,7.14
23826,17,11904,2,6.13
23827,6,11904,2,5.68
23828,5,11904,2,5.19
23829,18,11905,1,6.73
23830,3,11906,2,5.42
23831,1,11906,1,6.83
23832,14,11906,2,5.75
23833,16,11907,1,5.15
23834,13,11908,2,6.64
23835,5,11908,2,5.19
23836,6,11908,1,5.68
23837,5,11909,1,5.19
23838,12,11909,2,6.4
23839,3,11910,1,5.42
23840,10,11911,1,5.1
23841,15,11911,1,7.23
23842,4,11912,1,6.15
23843,5,11913,1,5.19
23844,3,11913,1,5.42
23845,6,11913,2,5.68
23846,1,11914,2,6.83
23847,9,11914,2,4.52
23848,7,11915,1,6.72
23849,18,11915,2,6.73
23850,20,11916,2,7.14
23851,12,11917,1,6.4
23852,19,11918,2,5.24
23853,6,11918,1,5.68
23854,14,11918,1,5.75
23855,6,11919,1,5.68
23856,10,11920,1,5.1
23857,13,11920,2,6.64
23858,12,11921,2,6.4
23859,1,11922,2,6.83
23860,3,11923,1,5.42
23861,5,11923,1,5.19
23862,10,11923,2,5.1
23863,13,11924,1,6.64
23864,10,11924,2,5.1
23865,17,11925,2,6.13
23866,20,11925,1,7.14
23867,12,11925,1,6.4
23868,3,11926,2,5.42
23869,16,11926,1,5.15
23870,5,11926,2,5.19
23871,2,11927,1,4.79
23872,18,11927,2,6.73
23873,9,11927,1,4.52
23874,1,11928,1,6.83
23875,9,11929,2,4.52
23876,3,11929,1,5.42
23877,18,11930,1,6.73
23878,14,11931,2,5.75
23879,20,11932,2,7.14
23880,10,11933,1,5.1
23881,5,11933,2,5.19
23882,13,11934,1,6.64
23883,11,11934,2,5.77
23884,14,11934,2,5.75
23885,18,11935,1,6.73
23886,10,11935,2,5.1
23887,19,11936,2,5.24
23888,20,11936,2,7.14
23889,8,11937,1,7.22
23890,6,11937,1,5.68
23891,1,11937,1,6.83
23892,16,11938,1,5.15
23893,2,11939,2,4.79
23894,4,11939,1,6.15
23895,15,11940,2,7.23
23896,14,11941,2,5.75
23897,12,11941,1,6.4
23898,4,11941,2,6.15
23899,10,11942,1,5.1
23900,4,11943,1,6.15
23901,5,11944,2,5.19
23902,16,11945,1,5.15
23903,8,11946,2,7.22
23904,12,11947,1,6.4
23905,11,11947,1,5.77
23906,3,11947,2,5.42
23907,20,11948,2,7.14
23908,5,11948,1,5.19
23909,13,11948,1,6.64
23910,11,11949,2,5.77
23911,8,11949,1,7.22
23912,18,11950,2,6.73
23913,16,11950,2,5.15
23914,14,11950,1,5.75
23915,19,11951,1,5.24
23916,3,11952,2,5.42
23917,16,11953,2,5.15
23918,20,11953,1,7.14
23919,13,11953,1,6.64
23920,13,11954,1,6.64
23921,17,11954,1,6.13
23922,7,11955,2,6.72
23923,11,11955,1,5.77
23924,3,11955,1,5.42
23925,10,11956,1,5.1
23926,1,11956,1,6.83
23927,16,11956,1,5.15
23928,1,11957,2,6.83
23929,4,11958,2,6.15
23930,7,11958,2,6.72
23931,17,11958,2,6.13
23932,3,11959,2,5.42
23933,19,11959,1,5.24
23934,4,11960,2,6.15
23935,1,11961,1,6.83
23936,11,11961,1,5.77
23937,8,11962,1,7.22
23938,9,11962,1,4.52
23939,14,11962,2,5.75
23940,10,11963,1,5.1
23941,18,11963,2,6.73
23942,5,11963,1,5.19
23943,7,11964,1,6.72
23944,12,11964,1,6.4
23945,17,11964,1,6.13
23946,4,11965,2,6.15
23947,11,11965,2,5.77
23948,7,11965,2,6.72
23949,16,11966,2,5.15
23950,4,11966,1,6.15
23951,1,11966,1,6.83
23952,11,11967,1,5.77
23953,10,11967,2,5.1
23954,5,11967,2,5.19
23955,16,11968,1,5.15
23956,2,11968,1,4.79
23957,16,11969,2,5.15
23958,15,11969,1,7.23
23959,9,11970,1,4.52
23960,18,11970,2,6.73
23961,7,11970,2,6.72
23962,12,11971,1,6.4
23963,9,11971,2,4.52
23964,8,11971,2,7.22
23965,1,11972,1,6.83
23966,4,11973,1,6.15
23967,10,11973,2,5.1
23968,12,11973,2,6.4
23969,1,11974,1,6.83
23970,14,11975,1,5.75
23971,8,11976,2,7.22
23972,20,11977,1,7.14
23973,5,11978,1,5.19
23974,11,11979,2,5.77
23975,15,11979,2,7.23
23976,19,11979,2,5.24
23977,13,11980,2,6.64
23978,17,11980,1,6.13
23979,10,11981,1,5.1
23980,19,11982,2,5.24
23981,13,11982,1,6.64
23982,6,11983,2,5.68
23983,1,11983,2,6.83
23984,3,11983,2,5.42
23985,2,11984,1,4.79
23986,18,11985,2,6.73
23987,16,11986,2,5.15
23988,6,11986,2,5.68
23989,1,11986,2,6.83
23990,18,11987,2,6.73
23991,13,11987,2,6.64
23992,13,11988,2,6.64
23993,6,11989,2,5.68
23994,10,11989,1,5.1
23995,9,11989,1,4.52
23996,2,11990,1,4.79
23997,14,11990,2,5.75
23998,13,11990,1,6.64
23999,16,11991,2,5.15
24000,14,11991,2,5.75
24001,15,11992,1,7.23
24002,14,11992,1,5.75
24003,7,11992,1,6.72
24004,12,11993,1,6.4
24005,8,11993,2,7.22
24006,14,11993,1,5.75
24007,11,11994,2,5.77
24008,19,11994,2,5.24
24009,2,11995,2,4.79
24010,16,11995,2,5.15
24011,10,11996,2,5.1
24012,1,11996,1,6.83
24013,15,11996,2,7.23
24014,13,11997,2,6.64
24015,5,11998,1,5.19
24016,9,11999,1,4.52
24017,11,11999,2,5.77
24018,15,12000,2,7.23
24019,1,12000,2,6.83
24020,12,12001,1,6.4
24021,14,12002,2,5.75
24022,3,12002,2,5.42
24023,11,12002,1,5.77
24024,11,12003,2,5.77
24025,12,12004,1,6.4
24026,5,12004,2,5.19
24027,19,12004,1,5.24
24028,16,12005,1,5.15
24029,9,12006,2,4.52
24030,14,12006,2,5.75
24031,4,12006,1,6.15
24032,16,12007,1,5.15
24033,8,12007,1,7.22
24034,3,12007,1,5.42
24035,17,12008,1,6.13
24036,16,12008,1,5.15
24037,8,12009,1,7.22
24038,4,12010,1,6.15
24039,8,12010,1,7.22
24040,18,12010,2,6.73
24041,20,12011,2,7.14
24042,7,12011,2,6.72
24043,10,12011,2,5.1
24044,12,12012,2,6.4
24045,16,12013,2,5.15
24046,5,12013,2,5.19
24047,2,12014,2,4.79
24048,5,12014,2,5.19
24049,8,12014,1,7.22
24050,1,12015,1,6.83
24051,19,12016,1,5.24
24052,11,12016,1,5.77
24053,8,12016,1,7.22
24054,10,12017,1,5.1
24055,7,12018,2,6.72
24056,8,12019,1,7.22
24057,3,12020,2,5.42
24058,15,12020,1,7.23
24059,7,12020,1,6.72
24060,10,12021,2,5.1
24061,17,12021,2,6.13
24062,7,12021,2,6.72
24063,11,12022,2,5.77
24064,2,12022,1,4.79
24065,15,12022,1,7.23
24066,2,12023,1,4.79
24067,18,12023,2,6.73
24068,7,12023,2,6.72
24069,12,12024,2,6.4
24070,18,12025,2,6.73
24071,2,12025,1,4.79
24072,18,12026,1,6.73
24073,12,12026,2,6.4
24074,7,12026,2,6.72
24075,19,12027,2,5.24
24076,1,12028,1,6.83
24077,6,12028,2,5.68
24078,11,12028,1,5.77
24079,4,12029,1,6.15
24080,16,12029,1,5.15
24081,11,12029,1,5.77
24082,4,12030,2,6.15
24083,5,12030,2,5.19
24084,3,12030,2,5.42
24085,8,12031,1,7.22
24086,12,12031,2,6.4
24087,20,12032,2,7.14
24088,15,12033,1,7.23
24089,1,12033,2,6.83
24090,15,12034,1,7.23
24091,7,12034,1,6.72
24092,6,12034,2,5.68
24093,14,12035,2,5.75
24094,10,12036,1,5.1
24095,9,12036,1,4.52
24096,10,12037,1,5.1
24097,2,12037,2,4.79
24098,17,12038,2,6.13
24099,5,12038,1,5.19
24100,12,12039,1,6.4
24101,6,12039,1,5.68
24102,11,12039,2,5.77
24103,9,12040,1,4.52
24104,14,12041,1,5.75
24105,13,12041,2,6.64
24106,12,12041,1,6.4
24107,8,12042,2,7.22
24108,7,12043,1,6.72
24109,7,12044,1,6.72
24110,9,12045,2,4.52
24111,15,12045,1,7.23
24112,4,12046,2,6.15
24113,20,12046,1,7.14
24114,13,12046,2,6.64
24115,4,12047,2,6.15
24116,5,12047,2,5.19
24117,7,12047,1,6.72
24118,15,12048,2,7.23
24119,1,12049,2,6.83
24120,19,12049,1,5.24
24121,6,12049,1,5.68
24122,16,12050,1,5.15
24123,13,12051,1,6.64
24124,4,12051,2,6.15
24125,16,12052,1,5.15
24126,4,12053,1,6.15
24127,6,12053,1,5.68
24128,1,12054,1,6.83
24129,13,12054,1,6.64
24130,2,12054,2,4.79
24131,17,12055,1,6.13
24132,16,12056,1,5.15
24133,2,12056,2,4.79
24134,6,12057,1,5.68
24135,18,12057,1,6.73
24136,1,12057,2,6.83
24137,19,12058,1,5.24
24138,3,12058,2,5.42
24139,9,12058,2,4.52
24140,15,12059,2,7.23
24141,13,12060,1,6.64
24142,18,12060,2,6.73
24143,4,12060,2,6.15
24144,12,12061,2,6.4
24145,8,12061,2,7.22
24146,3,12062,2,5.42
24147,16,12063,1,5.15
24148,19,12064,1,5.24
24149,13,12064,2,6.64
24150,13,12065,2,6.64
24151,12,12065,2,6.4
24152,4,12065,1,6.15
24153,5,12066,1,5.19
24154,15,12066,1,7.23
24155,13,12066,1,6.64
24156,4,12067,2,6.15
24157,17,12067,1,6.13
24158,9,12067,2,4.52
24159,13,12068,2,6.64
24160,1,12069,1,6.83
24161,3,12069,1,5.42
24162,11,12069,2,5.77
24163,10,12070,2,5.1
24164,11,12070,2,5.77
24165,5,12070,1,5.19
24166,16,12071,1,5.15
24167,16,12072,1,5.15
24168,7,12072,2,6.72
24169,19,12072,1,5.24
24170,19,12073,2,5.24
24171,10,12073,2,5.1
24172,1,12073,2,6.83
24173,14,12074,1,5.75
24174,20,12074,2,7.14
24175,10,12074,2,5.1
24176,5,12075,2,5.19
24177,8,12075,2,7.22
24178,13,12075,2,6.64
24179,4,12076,1,6.15
24180,12,12076,2,6.4
24181,14,12077,2,5.75
24182,13,12078,1,6.64
24183,20,12078,1,7.14
24184,9,12078,1,4.52
24185,4,12079,2,6.15
24186,14,12080,2,5.75
24187,8,12081,2,7.22
24188,1,12081,1,6.83
24189,12,12082,1,6.4
24190,18,12082,2,6.73
24191,13,12083,2,6.64
24192,20,12084,1,7.14
24193,11,12084,2,5.77
24194,10,12084,2,5.1
24195,10,12085,2,5.1
24196,9,12086,2,4.52
24197,3,12086,2,5.42
24198,1,12086,1,6.83
24199,6,12087,2,5.68
24200,17,12087,2,6.13
24201,12,12087,1,6.4
24202,6,12088,1,5.68
24203,8,12088,1,7.22
24204,11,12089,1,5.77
24205,14,12089,2,5.75
24206,15,12090,1,7.23
24207,15,12091,2,7.23
24208,17,12091,1,6.13
24209,16,12091,1,5.15
24210,12,12092,2,6.4
24211,16,12092,2,5.15
24212,7,12092,1,6.72
24213,4,12093,1,6.15
24214,1,12093,2,6.83
24215,17,12093,1,6.13
24216,14,12094,2,5.75
24217,8,12094,1,7.22
24218,5,12094,2,5.19
24219,2,12095,2,4.79
24220,4,12095,2,6.15
24221,19,12095,2,5.24
24222,6,12096,2,5.68
24223,14,12097,2,5.75
24224,2,12098,2,4.79
24225,15,12099,1,7.23
24226,7,12099,2,6.72
24227,16,12099,2,5.15
24228,19,12100,2,5.24
24229,17,12100,2,6.13
24230,3,12100,1,5.42
24231,16,12101,1,5.15
24232,18,12101,2,6.73
24233,9,12102,2,4.52
24234,1,12102,2,6.83
